CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST1234,Male,0,Yes,No,10,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),65.35,641.78,No
CUST1233,Male,1,No,Yes,34,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),35.17,1247.26,Yes
CUST1232,Female,1,Yes,No,63,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,Two year,Yes,Bank transfer (automatic),65.14,4022.4,No
CUST1231,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,No,Mailed check,109.03,109.03,No
CUST1230,Female,0,No,No,64,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,78.63,5075.88,No
CUST1229,Female,0,Yes,No,13,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.23,1077.97,No
CUST1228,Female,0,Yes,No,37,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),45.61,1723.62,Yes
CUST1227,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,51.68,911.02,No
CUST1226,Female,0,Yes,Yes,33,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,76.27,2548.1,No
CUST1225,Male,0,No,No,35,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Electronic check,74.71,2704.81,Yes
CUST1224,Male,0,No,Yes,6,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,No,Month-to-month,Yes,Electronic check,61.31,360.69,Yes
CUST1223,Male,0,No,No,11,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.52,913.65,No
CUST1222,Male,0,No,Yes,32,No,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.2,2284.94,Yes
CUST1221,Female,0,No,No,29,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),116.85,3468.43,Yes
CUST1220,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,No,Mailed check,80.96,5660.62,No
CUST1219,Female,0,Yes,Yes,62,Yes,No phone service,No,No,No,No,No,No,No,Two year,Yes,Mailed check,90.33,5457.69,No
CUST1218,Female,1,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,68.14,2461.55,No
CUST1217,Female,0,No,No,50,Yes,No phone service,DSL,No internet service,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.53,3143.41,No
CUST1216,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No internet service,No,No,No,Yes,One year,No,Bank transfer (automatic),80.2,1308.5,No
CUST1215,Male,0,No,No,70,Yes,Yes,DSL,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),80.53,5458.34,Yes
CUST1214,Female,0,No,No,60,Yes,No phone service,DSL,No,Yes,No internet service,No,Yes,Yes,Two year,Yes,Mailed check,87.65,5054.33,No
CUST1213,Male,1,Yes,No,31,Yes,No,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,60.97,1882.63,No
CUST1212,Female,0,No,No,10,Yes,Yes,DSL,No,No internet service,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),66.81,666.48,Yes
CUST1211,Female,0,No,Yes,61,Yes,Yes,DSL,No internet service,No,No,No internet service,Yes,Yes,One year,No,Credit card (automatic),99.01,6041.24,No
CUST1210,Female,0,Yes,No,17,Yes,No,Fiber optic,No,No,No internet service,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),18.0,307.2,No
CUST1209,Male,1,Yes,Yes,71,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),58.16,4011.39,Yes
CUST1208,Male,0,Yes,No,33,No,No,DSL,No,Yes,Yes,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),41.83,1388.53,No
CUST1207,Female,1,No,No,12,Yes,No,DSL,No internet service,No,No internet service,No,No,Yes,Two year,No,Credit card (automatic),43.25,531.6,No
CUST1206,Male,0,No,Yes,56,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,18.3,1046.16,No
CUST1205,Male,1,Yes,No,10,Yes,Yes,DSL,No,No,No internet service,Yes,Yes,No,One year,Yes,Bank transfer (automatic),85.27,817.03,No
CUST1204,Female,0,Yes,Yes,64,Yes,Yes,DSL,Yes,No internet service,No,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),76.01,5001.93,No
CUST1203,Female,0,No,No,55,No,No,DSL,Yes,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),54.01,3012.5,Yes
CUST1202,Male,0,Yes,No,47,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,54.92,2574.77,No
CUST1201,Male,0,Yes,No,25,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,39.29,958.27,Yes
CUST1200,Female,1,No,No,51,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,89.2,4544.21,No
CUST1199,Female,0,No,Yes,8,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),37.95,305.82,No
CUST1198,Female,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,48.62,48.62,Yes
CUST1197,Female,1,Yes,No,6,No,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,One year,Yes,Electronic check,78.72,489.12,No
CUST1196,Female,0,Yes,Yes,57,No,No,Fiber optic,Yes,No,No internet service,No,No,No internet service,One year,No,Electronic check,82.5,4551.39,No
CUST1195,Male,0,Yes,Yes,55,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),65.61,3580.1,No
CUST1194,Male,0,No,No,19,Yes,No,Fiber optic,No,Yes,No,No,Yes,No internet service,Two year,Yes,Mailed check,99.24,1794.19,No
CUST1193,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No internet service,No,Yes,One year,Yes,Credit card (automatic),69.64,1739.43,Yes
CUST1192,Female,0,No,No,18,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),90.41,1558.83,No
CUST1191,Female,1,No,No,28,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),36.48,992.14,No
CUST1190,Male,0,No,No,68,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,88.27,5725.23,Yes
CUST1189,Male,0,No,Yes,65,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),80.44,5274.5,Yes
CUST1188,Female,0,No,Yes,59,Yes,Yes,DSL,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,81.09,4903.65,Yes
CUST1187,Female,0,No,Yes,62,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),96.06,5987.99,Yes
CUST1186,Female,1,Yes,No,19,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),49.05,966.84,No
CUST1185,Female,1,No,No,55,Yes,No phone service,DSL,No,Yes,No,Yes,No,No internet service,One year,Yes,Credit card (automatic),71.75,3912.58,No
CUST1184,Male,0,Yes,Yes,54,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No,No,Month-to-month,No,Electronic check,112.71,6171.33,Yes
CUST1183,Female,0,Yes,No,47,Yes,No,Fiber optic,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),109.47,5401.75,No
CUST1182,Female,0,No,Yes,41,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),70.22,2943.85,Yes
CUST1181,Male,0,No,Yes,19,Yes,No,DSL,No,Yes,No,No internet service,No,Yes,One year,Yes,Mailed check,41.54,751.78,No
CUST1180,Male,0,Yes,No,53,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,98.67,5428.3,No
CUST1179,Male,0,Yes,No,59,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,89.05,5349.25,No
CUST1178,Female,0,Yes,Yes,16,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),86.87,1322.37,No
CUST1177,Male,0,No,Yes,43,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.62,3402.5,No
CUST1176,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,70.35,4750.22,No
CUST1175,Male,0,No,No,36,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,39.15,1389.02,Yes
CUST1174,Female,0,No,No,34,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,109.08,3767.96,Yes
CUST1173,Male,1,No,No,52,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),97.41,5308.62,No
CUST1172,Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,47.03,2384.14,No
CUST1171,Male,0,No,No,32,Yes,Yes,DSL,Yes,No,Yes,No internet service,No,No,One year,Yes,Mailed check,120.0,3659.43,Yes
CUST1170,Female,0,Yes,Yes,48,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,66.45,3321.43,No
CUST1169,Female,0,Yes,Yes,4,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,18.0,69.35,No
CUST1168,Male,0,Yes,Yes,50,Yes,No,DSL,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),66.22,3260.9,No
CUST1167,Male,0,Yes,No,51,Yes,Yes,DSL,No,No,No internet service,No,Yes,No internet service,One year,No,Electronic check,32.86,1653.17,No
CUST1166,Male,0,Yes,No,59,Yes,Yes,DSL,Yes,No,No,No internet service,No internet service,No,One year,Yes,Credit card (automatic),38.5,2253.09,No
CUST1165,Female,1,Yes,No,63,No,No,DSL,No,No,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,120.0,7386.8,No
CUST1164,Male,0,No,Yes,59,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),120.0,6854.24,No
CUST1163,Female,1,Yes,No,56,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,No,One year,Yes,Bank transfer (automatic),50.04,2795.99,No
CUST1162,Female,0,No,Yes,63,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,No,Month-to-month,No,Credit card (automatic),61.7,4009.71,No
CUST1161,Female,0,Yes,No,70,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),68.62,4905.27,No
CUST1160,Male,0,No,Yes,5,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),78.39,387.81,No
CUST1159,Female,0,No,No,62,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),51.61,3096.09,Yes
CUST1158,Male,0,No,Yes,6,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,99.5,621.25,No
CUST1157,Female,0,No,No,10,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,48.98,472.67,No
CUST1156,Female,0,No,No,51,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),46.97,2354.24,No
CUST1155,Male,0,Yes,Yes,61,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,43.63,2533.14,No
CUST1154,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,109.97,1053.72,Yes
CUST1153,Male,0,Yes,Yes,27,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),60.85,1636.36,No
CUST1152,Male,0,No,Yes,22,No,No,DSL,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),27.68,619.98,Yes
CUST1151,Male,0,Yes,No,9,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),40.83,367.86,No
CUST1150,Female,0,Yes,No,68,Yes,No,DSL,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,110.24,7300.56,No
CUST1149,Male,0,No,No,59,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Electronic check,19.97,1177.12,No
CUST1148,Male,0,No,No,5,Yes,No phone service,DSL,No,No,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),99.16,505.74,No
CUST1147,Female,0,Yes,No,52,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,No,Electronic check,47.28,2518.46,No
CUST1146,Female,0,Yes,No,69,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,38.6,2661.46,No
CUST1145,Male,0,No,Yes,62,Yes,No,DSL,No internet service,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,50.07,3253.35,No
CUST1144,Male,0,No,No,5,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),18.0,88.0,No
CUST1143,Male,0,No,No,2,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Electronic check,18.0,36.02,No
CUST1142,Male,0,Yes,Yes,9,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,No,One year,Yes,Mailed check,49.92,440.38,No
CUST1141,Male,0,Yes,No,51,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,99.99,5101.12,No
CUST1140,Female,0,Yes,No,61,No,No,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,67.14,3993.86,Yes
CUST1139,Female,1,No,No,45,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Two year,No,Mailed check,88.97,4024.44,Yes
CUST1138,Male,0,No,No,30,Yes,No phone service,No,No,No,No,No,No,No,One year,Yes,Electronic check,60.59,1767.6,No
CUST1137,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,One year,No,Mailed check,85.81,5205.48,No
CUST1136,Female,0,No,No,25,No,No,DSL,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),58.43,1406.59,No
CUST1135,Male,1,Yes,Yes,68,Yes,No phone service,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),19.14,1343.92,No
CUST1134,Female,0,No,Yes,39,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No,Yes,Two year,Yes,Electronic check,39.27,1518.88,No
CUST1133,Male,0,No,Yes,11,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,50.01,533.22,No
CUST1132,Male,0,No,No,23,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,60.24,1406.73,No
CUST1131,Male,0,Yes,No,18,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),18.0,313.42,No
CUST1130,Male,0,Yes,No,25,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.36,2648.78,No
CUST1129,Female,0,Yes,Yes,54,No,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,71.76,3911.53,Yes
CUST1128,Male,1,Yes,Yes,16,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),80.28,1330.86,No
CUST1127,Female,0,No,No,19,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),120.0,2310.3,No
CUST1126,Female,0,No,No,39,Yes,No phone service,No,No,No,No,No,No,No,One year,No,Electronic check,62.05,2510.43,No
CUST1125,Male,0,No,No,66,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.14,3332.58,Yes
CUST1124,Male,1,No,No,19,Yes,Yes,DSL,Yes,No,Yes,Yes,No internet service,Yes,Two year,No,Credit card (automatic),71.08,1340.31,No
CUST1123,Male,0,No,No,68,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,46.45,3012.01,No
CUST1122,Male,1,No,Yes,22,Yes,No,DSL,No internet service,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,97.51,2076.32,No
CUST1121,Female,0,No,Yes,42,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),49.42,1994.0,No
CUST1120,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,No,Mailed check,92.11,3996.75,Yes
CUST1119,Female,1,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),76.54,4100.78,Yes
CUST1118,Female,0,Yes,Yes,16,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),86.82,1444.22,No
CUST1117,Male,0,Yes,No,14,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,No,No,Month-to-month,Yes,Mailed check,61.56,846.75,Yes
CUST1116,Female,0,No,No,50,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),53.09,2589.89,Yes
CUST1115,Female,0,Yes,No,66,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No internet service,No internet service,One year,No,Electronic check,69.44,4679.28,No
CUST1114,Female,0,No,Yes,57,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,76.31,4310.31,No
CUST1113,Female,1,Yes,No,10,Yes,No,DSL,No,No internet service,No,No internet service,No,Yes,Month-to-month,No,Mailed check,94.66,962.19,No
CUST1112,Female,0,Yes,No,71,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.37,6878.42,Yes
CUST1111,Male,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,77.87,2113.43,Yes
CUST1110,Male,0,No,No,68,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),18.0,1259.21,No
CUST1109,Male,1,No,No,72,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),79.85,5722.92,No
CUST1108,Male,0,No,Yes,14,No,No,DSL,Yes,No,Yes,No,No internet service,Yes,One year,No,Credit card (automatic),82.98,1159.66,No
CUST1107,Female,1,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,Two year,Yes,Electronic check,69.09,3678.78,No
CUST1106,Male,1,No,No,65,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,One year,No,Mailed check,74.32,4946.67,Yes
CUST1105,Male,0,No,Yes,63,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,No,Month-to-month,No,Electronic check,95.95,6118.2,Yes
CUST1104,Female,0,Yes,Yes,60,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,91.14,5343.16,No
CUST1103,Female,0,Yes,No,52,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),48.44,2447.07,No
CUST1102,Male,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Month-to-month,No,Electronic check,91.68,277.17,No
CUST1101,Female,0,Yes,No,26,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),94.48,2373.75,No
CUST1100,Male,1,No,No,6,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),79.9,470.45,No
CUST1099,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,72.52,1630.08,Yes
CUST1098,Male,0,Yes,Yes,68,Yes,No,No,No,No,No,No,No,No,Two year,No,Electronic check,109.06,7203.84,Yes
CUST1097,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),80.22,5403.18,No
CUST1096,Female,0,Yes,Yes,51,Yes,Yes,DSL,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),50.47,2596.9,No
CUST1095,Male,0,Yes,No,48,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,28.84,1318.29,No
CUST1094,Female,0,Yes,Yes,36,Yes,No,Fiber optic,No,No,No,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),28.15,1003.49,No
CUST1093,Female,0,No,No,36,No,No,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,77.94,2767.76,No
CUST1092,Female,0,Yes,No,9,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,No internet service,Month-to-month,No,Mailed check,34.73,316.78,Yes
CUST1091,Female,1,Yes,No,60,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.49,2605.7,No
CUST1090,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,68.23,1145.65,No
CUST1089,Male,0,Yes,Yes,57,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,Yes,Month-to-month,No,Electronic check,116.53,6650.49,No
CUST1088,Female,0,No,No,42,Yes,No phone service,No,No,No,No,No,No,No,One year,Yes,Electronic check,112.63,4505.18,No
CUST1087,Female,0,No,Yes,15,No,No,DSL,No,Yes,Yes,No,No,No internet service,Two year,Yes,Mailed check,48.85,714.67,No
CUST1086,Female,0,Yes,No,10,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No,Yes,Two year,Yes,Electronic check,62.07,650.72,Yes
CUST1085,Male,0,Yes,No,58,Yes,No phone service,DSL,Yes,No internet service,No,No,Yes,No,Month-to-month,Yes,Mailed check,75.01,4240.59,No
CUST1084,Male,0,Yes,Yes,41,Yes,No,Fiber optic,No,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),85.08,3451.72,No
CUST1083,Male,1,No,Yes,63,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,One year,No,Electronic check,76.01,4780.8,Yes
CUST1082,Male,0,No,No,66,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),18.0,1245.28,No
CUST1081,Female,0,Yes,No,26,Yes,No,DSL,No internet service,No,Yes,Yes,No internet service,No,Two year,Yes,Mailed check,18.0,475.28,No
CUST1080,Female,0,No,No,33,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,80.34,2781.13,No
CUST1079,Male,0,Yes,No,34,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),46.51,1519.67,No
CUST1078,Male,1,No,No,17,Yes,No,DSL,No internet service,No,No,No,No internet service,No,One year,Yes,Bank transfer (automatic),47.9,805.26,No
CUST1077,Male,0,Yes,No,16,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,102.63,1695.38,Yes
CUST1076,Female,0,Yes,No,49,No,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),80.52,4072.98,No
CUST1075,Female,1,No,Yes,7,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),65.93,444.4,Yes
CUST1074,Female,1,No,No,59,Yes,No phone service,DSL,No,No internet service,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),52.34,3228.42,No
